,Left Index,Right Index,18333 X,18333 Y,18158 X,18158 Y,Epipolar
178,178,10614,280,112,71,111,0.0088881610806
179,179,1231,288,100,88,98,0.000240009084253
180,180,12026,296,152,50,152,0.00327375896436
181,181,270,300,86,94,83,0.033131773589
182,182,1724,312,146,151,144,0.000800388376349
183,183,131,279,121,153,118,0.0148483990016
184,184,10534,307,173,94,173,0.0875822209327
185,185,8750,311,149,223,146,0.00856500459412
186,186,5670,262,116,261,110,0.00329097070717
187,187,7865,270,8,40,8,0.0158276233622
188,188,977,286,88,236,80,0.0144144839988
189,189,3984,306,56,49,54,0.0830879577271
190,190,969,310,88,89,85,0.00165637566016
191,191,8842,322,4,9,3,0.0238601494818
192,192,274,346,36,130,27,0.0127943984099
193,193,123,350,52,89,46,0.000796125791328
194,194,7608,263,161,230,159,0.00349957875815
195,195,223,267,165,71,165,0.00333942783244
196,196,8145,271,9,39,9,0.00685159946507
197,197,2593,279,29,199,19,0.0056603227754
198,198,1783,287,37,165,29,0.0334129974919
199,199,2007,295,37,246,24,0.00413302284372
200,200,10534,299,173,94,173,0.0578800283418
201,201,584,303,85,217,77,0.00473703583943
202,202,2166,319,9,99,2,0.118019612213
203,203,7545,319,41,106,35,0.00322365055139
204,204,1667,319,69,111,64,0.00431845693099
205,205,10471,323,5,36,2,0.0931387893218
206,206,1910,323,29,160,19,0.00209726673831
207,207,6519,331,41,325,22,0.0515525495514
208,208,1642,339,33,184,21,0.0204783471345
209,209,8598,343,13,52,8,0.00215949925875
210,210,2133,359,29,160,17,0.0209591626946
211,211,1116,167,87,63,89,0.0160437732661
212,212,272,175,91,110,91,0.037007339609
213,213,5671,219,119,261,114,0.00900073867912
214,214,11755,227,91,125,89,0.0446712853099
215,215,7059,231,147,361,142,0.0183334930013
216,216,584,235,83,217,77,0.00189219348475
217,217,2293,247,171,74,171,0.004870049496
218,218,1601,251,135,151,133,0.00704051560063
219,219,1226,259,103,80,102,0.00825101352988
220,220,10477,291,131,80,130,0.000878732111748
221,221,8618,295,127,152,124,0.0661715500402
222,222,740,295,151,52,151,0.0414821209106
223,223,8854,307,83,13,83,0.0152693357969
224,224,9819,319,191,45,192,0.00759621196235
225,225,9836,319,195,69,196,0.103955168765
226,226,8214,323,151,165,149,0.0262655743785
227,227,11658,327,163,245,161,0.039716202722
228,228,6937,327,179,353,178,0.0026913582021
229,229,5174,331,127,213,122,0.0293508638228
230,230,504,343,47,200,35,0.0300429560506
231,231,90,202,119,86,119,0.0129281171216
232,232,11407,234,99,213,94,0.00307741504859
233,233,389,242,107,125,105,0.00283704875259
234,234,1251,246,67,168,62,0.00233994882472
235,235,11476,254,103,82,102,0.0546370763731
236,236,8542,262,87,48,87,0.0416728855683
237,237,234,262,167,71,167,0.0199609905972
238,238,10488,270,11,176,2,0.0174183891735
239,239,6457,270,27,321,10,0.00424840469593
240,240,1072,274,91,65,90,0.00763954823649
241,241,4650,282,67,137,62,0.0895645071932
242,242,7352,286,23,42,22,0.0156145392104
243,243,57,286,111,198,106,0.000652356740313
244,244,381,290,31,57,29,0.0205946086587
245,245,6358,290,107,313,98,0.0136137031032
246,246,4582,294,67,129,62,0.0114876061837
247,247,2556,302,143,39,143,0.00222674116101
248,248,9459,306,55,325,39,0.00968910655644
249,249,609,306,107,113,104,0.00106155912879
250,250,9755,306,127,189,123,0.00292047121294
251,251,2727,310,127,146,124,0.000734268150334
252,252,11658,310,163,245,161,0.0359034553667
253,253,6233,314,75,305,62,0.0367348578179
254,254,5427,314,131,241,126,0.0277214129927
255,255,6535,318,147,325,142,0.00341029834024
256,256,3611,322,3,9,2,0.0166215383764
257,257,7865,322,11,40,8,0.0100119566826
258,258,9809,322,199,33,200,0.225022267218
259,259,453,326,23,183,11,0.00357741658782
260,260,8214,326,151,165,149,0.0116376489386
261,261,5174,330,127,213,122,0.0438481125151
262,262,10951,330,155,254,152,0.000732462401671
263,263,8429,350,51,219,38,0.0431288145448
264,264,11719,168,88,195,85,0.00881997330268
265,265,11717,176,92,191,89,0.00495618721345
266,266,10588,216,164,245,162,0.0410625784324
267,267,6632,224,40,333,26,0.0588048981671
268,268,11155,228,92,181,88,0.015542087476
269,269,3445,232,148,129,147,0.0313068121009
270,270,2325,236,32,85,31,0.000775829539734
271,271,9501,244,144,337,139,0.000863315324753
272,272,956,248,172,197,171,0.00630803127741
273,273,6774,252,136,341,130,0.0193412328204
274,274,7668,256,32,171,25,0.00713508480853
275,275,7654,260,144,276,140,0.0120685881649
276,276,9578,264,48,365,31,0.0795499813221
277,277,10180,268,48,193,40,0.0163719401535
278,278,12134,272,152,184,150,0.0353978119548
279,279,8321,280,144,266,140,0.0115697086933
280,280,2090,292,136,82,135,0.0770084914882
281,281,11506,308,116,160,112,0.00364253642178
282,282,10361,308,172,101,172,0.00386347192692
283,283,10588,312,164,245,162,0.0556470572254
284,284,10374,312,180,169,180,0.00323353499224
285,285,10826,324,152,170,150,0.0150389264382
286,286,7050,158,87,361,78,0.00392844707993
287,287,11511,226,123,188,120,0.0028588077146
288,288,2707,294,123,148,120,0.0265271978398
289,289,3084,191,101,96,101,0.00168651609211
290,290,2747,211,41,197,35,0.0551564163994
291,291,4680,215,45,141,42,0.0124628841326
292,292,12038,215,101,110,100,0.0084271525715
293,293,11788,223,21,209,13,0.00806526958024
294,294,364,223,97,75,97,0.0145755573237
295,295,6581,231,77,329,66,0.11593667626
296,296,3286,231,113,68,113,0.0133806867797
297,297,11493,247,133,104,132,0.0219896046592
298,298,1542,259,85,49,85,0.00145474010368
299,299,1650,263,97,75,96,0.00685581251445
300,300,3652,279,53,13,54,0.00218174686587
301,301,3392,287,101,178,96,0.00638522868521
302,302,11415,291,45,225,34,0.00489343622333
303,303,1237,291,89,104,86,0.00772791666404
304,304,1197,295,97,109,94,0.00398506315335
305,305,8414,295,125,151,122,0.0140833141814
306,306,174,299,93,102,90,0.00233692518694
307,307,3571,307,189,5,190,0.101548970932
308,308,1587,311,9,63,5,0.0436180696315
309,309,6078,315,89,293,78,0.0108326064138
310,310,322,315,145,92,144,0.0153686579322
311,311,6922,319,77,353,62,0.0548938723195
312,312,1218,323,13,40,10,0.0297993593334
313,313,6995,323,137,357,130,0.00651115525557
314,314,3454,240,77,205,71,0.0270520072981
315,315,10380,244,93,197,88,0.0083397179258
316,316,911,260,49,105,46,0.00363631900167
317,317,3500,288,101,1,102,0.0164635530162
318,318,9399,300,97,301,87,0.0391039269876
319,319,10972,304,141,38,141,0.0269341834078
320,320,1594,320,81,99,77,0.017513427569
321,321,6641,137,93,333,86,0.0075859337551
322,322,11406,225,41,205,34,0.0278909646418
323,323,3176,225,169,69,169,0.0135487236543
324,324,2475,225,177,224,176,0.0185255703454
325,325,2093,229,101,130,99,0.00133759866419
326,326,92,233,5,41,7,0.0599728939818
327,327,5564,233,25,253,14,0.0260766751262
328,328,11689,237,177,75,177,0.00258123984469
329,329,3447,245,125,141,123,0.0203010340884
330,330,10471,257,1,36,2,0.0461251072437
331,331,6532,265,125,325,118,0.0580093557031
332,332,8843,273,13,9,15,0.155813980493
333,333,1450,273,129,172,126,0.0026889760305
334,334,285,273,153,190,151,0.000698158868446
335,335,2133,281,25,160,17,0.0459678754789
336,336,223,281,165,71,165,0.00602375078534
337,337,8812,285,177,266,176,0.0291646097074
338,338,1275,289,157,276,154,0.0230711779313
339,339,3611,297,1,9,2,0.467161983503
340,340,9399,301,97,301,87,0.0127088956255
341,341,10853,309,125,63,124,0.00777349115029
342,342,1079,313,105,105,102,0.0137465354178
343,343,9701,313,169,196,168,0.00218209579538
344,344,7681,325,49,71,45,0.0508844425596
345,345,6760,329,77,341,62,0.0810023251491
346,346,862,329,101,118,97,0.00141919935028
347,347,8542,333,89,48,87,0.0423150456682
348,348,11687,153,94,39,97,0.0211112317533
349,349,6754,317,34,341,14,0.00853844642853
350,350,11089,259,93,159,89,0.0109345941411
351,351,3557,279,109,5,110,0.00391871217052
352,352,322,315,145,92,144,0.0153686579322
353,353,7545,319,41,106,35,0.00322365055139
354,354,1877,249,170,74,170,0.000870467197904
355,355,281,261,46,178,39,0.0038400587255
356,356,410,289,110,193,105,0.0232336787359
357,357,2193,313,90,219,82,0.0144224921677
358,358,8503,313,110,113,107,0.0177650806295
359,359,3441,325,34,45,31,0.00896785182644
360,360,7591,302,38,66,35,0.00931709884106
361,361,10157,322,30,361,8,0.0119838960307
362,362,2358,140,96,190,94,0.00318417189089
363,363,6301,176,112,309,106,0.00273995249956
364,364,8414,224,124,151,122,0.0071589592201
365,365,11982,236,4,54,5,0.0178182119064
366,366,593,248,104,211,99,0.00112349080024
367,367,6698,252,96,337,86,0.0144767334
368,368,2406,252,176,86,176,0.00681847408526
369,369,7052,272,108,361,98,0.00533595306769
370,370,6713,288,172,337,170,0.00763261786364
371,371,7497,292,104,89,102,0.015825465628
372,372,10204,296,92,76,90,0.0151230333759
373,373,1119,312,96,95,93,0.0157717870906
374,374,65,332,168,87,168,0.00763899270167
375,375,8640,332,184,42,185,0.0753841714626
376,376,6140,340,168,297,166,0.00717917130051
377,377,11755,227,91,125,89,0.0446712853099
378,378,8308,227,119,182,116,0.0111138286284
379,379,7668,235,31,171,25,0.0266009238683
380,380,2293,247,171,74,171,0.004870049496
381,381,11393,255,31,137,26,0.0126505401505
382,382,1226,259,103,80,102,0.00825101352988
383,383,162,271,7,54,6,0.0197954280724
384,384,1204,287,35,181,26,0.0046990243826
385,385,6690,295,47,337,30,0.0391600266768
386,386,8854,307,83,13,83,0.0152693357969
387,387,362,311,99,99,96,0.0169316711542
388,388,9601,311,103,373,91,0.00631204919105
389,389,3459,311,183,221,183,0.0131353489732
390,390,3646,319,7,13,6,0.0500828911294
391,391,9995,319,67,237,56,0.01406983237
392,392,3387,323,7,38,4,0.00804702785995
393,393,11658,327,163,245,161,0.039716202722
394,394,6937,327,179,353,178,0.0026913582021
395,395,5174,331,127,213,122,0.0293508638228
396,396,8283,351,51,106,44,0.00134894906421
397,397,842,286,110,196,105,0.0041528675128
398,398,5462,326,22,245,6,0.00460242798288
399,399,5471,197,103,245,98,0.0186590402298
400,400,8263,201,103,58,104,0.0042463214354
401,401,85,217,95,79,95,0.00335553067281
402,402,12104,245,15,76,14,0.0288253242731
403,403,11066,245,95,115,93,0.00976080358853
404,404,7662,257,31,238,20,0.0213728611225
405,405,10468,269,91,203,85,0.01821461312
406,406,234,269,167,71,167,0.0298160329501
407,407,509,269,175,93,175,0.00304535986574
408,408,11658,297,163,245,161,0.0330055146926
409,409,3200,301,103,201,97,0.00731830087234
410,410,6937,329,179,353,178,0.00967438663954
411,411,5712,148,91,265,86,0.0406419402877
412,412,12119,196,103,124,102,0.030754563032
413,413,7882,236,31,102,29,0.00469103826928
414,414,8403,236,83,91,82,0.000594407951058
415,415,12104,244,15,76,14,0.0833212400618
416,416,1073,244,99,89,98,0.00627833270813
417,417,6754,256,31,341,14,0.0188771451576
418,418,8423,284,167,179,166,0.029771835785
419,419,168,296,135,82,134,0.00687149778144
420,420,10359,344,103,81,100,0.00495126518068
421,421,11297,233,31,156,26,0.00210884006081
422,422,1861,309,175,257,174,0.0192102298845
423,423,9536,317,187,349,187,0.0496184316392
424,424,3611,321,3,9,2,0.0772853997573
425,425,915,234,147,125,146,0.00237008889908
426,426,381,290,31,57,29,0.0205946086587
427,427,9572,268,166,361,163,0.00370443264084
428,428,3266,208,115,82,115,0.0164655053368
429,429,10636,248,103,179,99,0.00179261046928
430,430,6702,276,111,337,102,0.00247665743733
431,431,618,324,23,169,12,0.00801838041821
432,432,7670,348,35,178,23,0.0140318805025
433,433,10588,298,164,245,162,0.0534843125543
434,434,3653,227,55,13,58,0.0340513393513
435,435,8618,295,127,152,124,0.0661715500402
436,436,3459,311,183,221,183,0.0131353489732
437,437,1813,169,88,34,91,0.0092900238699
438,438,7305,169,104,110,104,0.00263939185869
439,439,8177,173,108,107,108,0.0253409605473
440,440,5812,177,92,273,86,0.0161036383292
441,441,3500,245,100,1,102,0.0195035834424
442,442,8761,301,12,57,9,0.0921920591304
443,443,9798,301,72,17,72,0.022050009339
444,444,10588,313,164,245,162,0.0558020244339
445,445,1006,337,16,195,2,0.0305941428004
446,446,7305,169,104,110,104,0.00263939185869
447,447,359,201,112,87,112,0.0124962688939
448,448,8122,205,112,85,112,0.00271111602733
449,449,5612,225,40,257,30,0.0671836378062
450,450,10883,225,168,70,168,0.0222927243801
451,451,297,229,100,218,95,0.0070060978484
452,452,5815,229,112,273,106,0.00423464311818
453,453,8172,233,116,67,116,0.00377216373088
454,454,788,237,32,153,27,0.00584618829309
455,455,3467,237,108,161,105,0.0125020452577
456,456,7148,237,176,369,174,0.000776167128427
457,457,10960,245,88,137,85,0.0287087735731
458,458,11429,245,124,60,124,0.00449753176576
459,459,4679,257,8,141,2,0.035207386006
460,460,7654,261,144,276,140,0.0196416947686
461,461,1235,273,96,96,94,0.00707857799846
462,462,8321,281,144,266,140,0.0039272199404
463,463,10261,301,156,53,156,0.0200487107384
464,464,10588,301,164,245,162,0.0539466946712
465,465,8291,305,100,134,96,0.00219906485545
466,466,12026,305,152,50,152,0.0348075040126
467,467,9331,309,176,277,175,0.0139075647335
468,468,10678,313,104,105,101,0.028266784326
469,469,10588,313,164,245,162,0.0558020244339
470,470,10026,317,184,253,184,0.00340157126738
471,471,10152,317,188,357,188,0.161281180272
472,472,10964,321,160,293,157,0.0520564622989
473,473,7216,321,200,373,202,0.0395683438429
474,474,6025,329,100,289,90,0.00718385632266
475,475,8846,333,56,9,55,0.00409953071359
476,476,11590,333,88,121,83,0.0645024900404
477,477,10356,337,148,33,148,0.0193570685296
478,478,5912,349,36,281,18,0.00214057552841
479,479,8842,322,4,9,3,0.0238601494818
480,480,11717,176,92,191,89,0.00495618721345
481,481,10588,216,164,245,162,0.0410625784324
482,482,11155,228,92,181,88,0.015542087476
483,483,720,324,172,107,172,0.00191477421991
484,484,6183,138,92,301,86,0.0523763951838
485,485,1430,154,100,91,101,0.00191951737885
486,486,1417,174,108,72,109,0.0239733339539
487,487,349,218,92,188,88,0.00167367130118
488,488,10588,218,164,245,162,0.0413607232062
489,489,6135,222,120,297,114,0.0417655392493
490,490,7772,250,172,78,172,0.00904118532528
491,491,89,270,104,195,99,0.0114781847118
492,492,9722,294,88,49,87,0.0188021186843
493,493,6708,302,140,337,134,0.0262526992358
494,494,12125,314,144,144,142,0.0088048616806
495,495,10588,330,164,245,162,0.0584464903816
496,496,10588,338,164,245,162,0.0596975610464
497,497,6527,230,84,325,74,0.0550566033695
498,498,1599,290,120,143,117,0.0206231257126
499,499,438,322,172,106,172,0.00315568408059
500,500,65,326,168,87,168,0.00341381336304
501,501,218,350,48,196,36,0.000497617570814
502,502,27,199,116,123,115,0.0204097785395
503,503,11764,220,119,149,117,0.00260012335276
504,504,9620,224,83,377,71,0.0207655862607
505,505,7882,236,31,102,29,0.00469103826928
506,506,8233,244,143,278,139,0.00328838492298
507,507,112,260,143,269,139,0.0312061155286
508,508,11658,260,163,245,161,0.0248393632332
509,509,95,272,151,53,151,0.0480092811506
510,510,6702,276,111,337,102,0.00247665743733
511,511,739,280,143,48,143,0.00156509032681
512,512,11392,284,51,125,46,0.0217141926258
513,513,10477,288,131,80,130,0.0357460144149
514,514,168,292,135,82,134,0.0497897996974
515,515,923,308,171,213,170,0.0050534094333
516,516,6714,312,179,337,178,0.0105058792851
517,517,529,324,135,114,133,0.000587267941082
518,518,8214,324,151,165,149,0.0213915075797
519,519,7845,262,114,83,113,0.0121567888638
520,520,7662,318,34,238,20,0.00765405732881
521,521,1545,338,30,65,25,0.0127061816111
522,522,8263,155,102,58,104,0.00618698405231
523,523,10636,203,102,179,99,0.000328717629703
524,524,7084,235,82,365,70,0.00725996829483
525,525,5760,271,50,269,38,0.00582280799504
526,526,1642,279,30,184,21,0.0395195929072
527,527,10126,283,66,329,52,0.06322549152
528,528,10359,299,102,81,100,0.0300196891631
529,529,226,303,46,179,37,0.00161777788356
530,530,656,315,150,165,148,0.000228004045471
531,531,479,327,22,213,8,0.0343136164758
532,532,10799,343,14,38,10,0.0369334680027
533,533,102,351,50,105,43,0.00127298774758
534,534,6828,196,117,345,110,0.035938859719
535,535,7716,264,49,217,40,0.0399968268973
536,536,541,276,93,146,89,0.0031114525195
537,537,3504,280,121,1,122,0.0229902707888
538,538,11454,304,113,89,111,0.0121372401897
539,539,10972,304,141,38,141,0.0269341834078
540,540,5758,308,37,269,22,0.00090100997984
541,541,205,312,101,218,94,0.0016584322598
542,542,1663,225,39,59,40,0.0323887658852
543,543,540,257,11,142,5,0.00970292688272
544,544,8611,261,51,104,48,0.0532074856651
545,545,112,261,143,269,139,0.0232547433113
546,546,1211,265,171,197,170,0.00272790737788
547,547,11411,285,119,217,114,0.0285166846445
548,548,1896,289,67,112,63,0.012899851317
549,549,9696,289,115,136,112,0.00107301535975
550,550,2707,293,123,148,120,0.0110226225788
551,551,10579,297,119,65,118,0.00308067401862
552,552,8475,301,183,206,183,0.0293836163102
553,553,569,313,135,302,129,0.0306866147638
554,554,1005,153,101,91,102,0.00117405070742
555,555,6586,201,113,329,106,0.00687424193516
556,556,1117,237,33,67,33,0.00514000480382
557,557,10972,305,141,38,141,0.0353209563955
558,558,8465,264,53,162,47,0.0118089442836
559,559,772,268,25,205,15,0.00389082937722
560,560,8843,272,13,9,15,0.100487129309
561,561,859,280,169,82,169,0.0156808530477
562,562,3647,284,9,13,10,0.00691122708472
563,563,7677,300,9,44,7,0.0210129330045
564,564,2409,300,37,102,32,8.80803669626e-05
565,565,2355,300,85,94,82,0.000601825555073
566,566,7681,324,49,71,45,0.00696570682241
567,567,9073,336,13,133,3,0.00582121326486
568,568,3323,336,25,112,17,0.0114385923788
569,569,7568,344,37,219,23,0.000172842262944
570,570,7253,136,92,109,93,0.0327252164386
571,571,6632,224,40,333,26,0.0588048981671
572,572,180,228,100,130,98,0.00523100073587
573,573,2325,236,32,85,31,0.000775829539734
574,574,7668,256,32,171,25,0.00713508480853
575,575,9578,264,48,365,31,0.0795499813221
576,576,1231,288,100,88,98,0.000240009084253
577,577,1258,292,88,180,82,0.00120232977441
578,578,8734,292,92,79,90,0.0126076584274
579,579,12026,296,152,50,152,0.00327375896436
580,580,6708,304,140,337,134,0.00727563172158
581,581,11506,308,116,160,112,0.00364253642178
582,582,7126,312,88,369,74,0.0315385054204
583,583,7625,320,144,139,142,0.0357865699046
584,584,9873,213,121,117,120,0.00466921633688
585,585,208,309,157,274,154,0.00324031096291
586,586,1076,337,113,101,110,0.000435496071733
587,587,11253,345,45,196,33,0.0202475578399
588,588,1709,286,25,205,14,0.0104761636489
589,589,9507,310,141,341,135,0.00268236323291
590,590,8702,202,111,86,111,0.0287479728975
591,591,3748,226,39,21,42,0.0269844715223
592,592,8423,286,167,179,166,0.0270292993255
593,593,3177,334,23,81,17,0.0207316373011
594,594,1387,244,94,88,93,0.0100855974101
595,595,6989,198,110,357,102,0.022754313084
596,596,7523,270,130,176,127,0.00432077997053
597,597,11773,310,46,173,37,0.00206972537655
598,598,10157,322,30,361,8,0.0119838960307
599,599,1146,322,174,255,173,0.00816014429789
600,600,10432,334,22,111,14,0.0334171506574
601,601,8473,338,102,202,95,0.0281126008716
602,602,9483,358,26,333,3,0.0236441487957
603,603,3541,329,19,5,18,0.0101199234847
604,604,6924,168,87,353,78,0.00319984330982
605,605,8403,236,83,91,82,0.000594407951058
606,606,1073,244,99,89,98,0.00627833270813
607,607,6714,312,179,337,178,0.0105058792851
608,608,923,316,171,213,170,0.0184602368484
609,609,529,324,135,114,133,0.000587267941082
610,610,2685,332,31,204,18,0.00306275767527
